seqnames,start,end
chr11,1452273,1452287
chr11,1453710,1453724
chr11,1454520,1454534
chr11,1456737,1456751
chr11,1459025,1459039
chr11,1486417,1486431
chr11,1487364,1487378
chr11,1503901,1503923
chr11,1504008,1504032
chr11,1515673,1515687
chr11,1542516,1542527
chr11,1542691,1542705
chr11,1545213,1545227
chr11,1549642,1549656
chr11,1554348,1554362
chr11,1558420,1558434
chr11,1558486,1558500
chr11,1560785,1560799
chr11,1569294,1569308
chr11,1574832,1574846
chr11,1574886,1574900
chr11,1595634,1595648
chr11,1628977,1629004
chr11,1640278,1640295
chr11,1652862,1652879
chr11,1662012,1662026
chr11,1693374,1693391
chr11,1694151,1694169
chr11,1706775,1706789
chr11,1706946,1706960
chr11,1749106,1749120
chr11,1749274,1749291
chr11,1762604,1762618
chr11,1763990,1764004
chr11,1825113,1825127
chr11,1825246,1825267
chr11,1830940,1830954
chr11,1832605,1832632
chr11,1834091,1834105
chr11,1835859,1835873
chr11,1876545,1876559
chr11,1876570,1876584
chr11,1882615,1882629
chr11,2093310,2093324
chr11,2093351,2093365
chr11,2136103,2136120
chr11,2139503,2139517
chr11,2152136,2152150
chr11,2156630,2156644
chr11,2166280,2166294
chr11,2178969,2178983
chr11,2186124,2186138
chr11,2186853,2186867
chr11,2190218,2190232
chr11,2195086,2195111
chr11,2197380,2197405
chr11,2207777,2207791
chr11,2209091,2209105
chr11,2235000,2235014
chr11,2235209,2235223
chr11,2267138,2267155
chr11,2290609,2290623
chr11,2294155,2294169
chr11,2299358,2299372
chr11,2299470,2299484
chr11,2305505,2305519
chr11,2313724,2313735
chr11,2315241,2315262
chr11,2377202,2377228
chr11,2378047,2378061
chr11,2380851,2380865
chr11,2384590,2384607
chr11,2384610,2384624
chr11,2386775,2386789
chr11,2390990,2391004
chr11,2394918,2394932
chr11,2418249,2418266
chr11,2420877,2420891
chr11,2423104,2423118
chr11,2427502,2427516
chr11,2428378,2428392
chr11,2446355,2446369
chr11,2527147,2527161
chr11,2531555,2531572
chr11,2532837,2532851
chr11,2532952,2532966
chr11,2534008,2534025
chr11,2534032,2534036
chr11,2654648,2654662
chr11,2692527,2692541
chr11,2700750,2700764
chr11,2700813,2700827
chr11,2703309,2703323
chr11,2718068,2718082
chr11,2825397,2825411
chr11,2888549,2888563
chr11,2890785,2890799
chr11,2890943,2890957
chr11,2892236,2892250
chr11,2904407,2904421
chr11,2911285,2911309
chr11,2924624,2924638
chr11,2925242,2925256
chr11,2929466,2929480
chr11,2929681,2929695
chr11,2933617,2933631
chr11,2943893,2943907
chr11,2943967,2943981
chr11,2945548,2945562
chr11,2975776,2975790
chr11,2976675,2976689
chr11,2995127,2995141
chr11,2995403,2995417
chr11,3000570,3000584
chr11,3021382,3021396
chr11,3037452,3037469
chr11,3041808,3041822
chr11,3091948,3091965
chr11,3110298,3110312
chr11,3129924,3129941
chr11,3157678,3157692
chr11,3160513,3160529
chr11,3163526,3163540
chr11,3169488,3169506
chr11,3169612,3169626
chr11,3203749,3203763
chr11,3215495,3215509
chr11,3217307,3217331
chr11,3232232,3232246
chr11,3341490,3341504
chr11,3379381,3379395
chr11,3383058,3383072
chr11,3404737,3404751
chr11,3406738,3406752
chr11,3408904,3408918
chr11,3408942,3408956
chr11,3409125,3409139
chr11,3417176,3417196
chr11,3455019,3455033
chr11,3476456,3476470
chr11,3498488,3498502
chr11,3581300,3581328
chr11,3609835,3609862
chr11,3641996,3642010
chr11,3644842,3644856
chr11,3809291,3809305
chr11,3824904,3824918
chr11,3841729,3841743
chr11,3849419,3849433
chr11,3855496,3855510
chr11,3859787,3859801
chr11,3904421,3904435
chr11,3942582,3942596
chr11,4072876,4072890
chr11,4175711,4175730
chr11,4182270,4182284
chr11,4393717,4393731
chr11,4493428,4493442
chr11,4539799,4539821
chr11,4626383,4626397
chr11,4637070,4637084
chr11,4826548,4826562
chr11,4826676,4826690
chr11,5124242,5124256
chr11,5380929,5380943
chr11,5412727,5412741
chr11,5600446,5600460
chr11,5624765,5624779
chr11,5624938,5624952
chr11,5808618,5808632
chr11,6023160,6023174
chr11,6179676,6179690
chr11,6251316,6251330
chr11,6298723,6298756
chr11,6315997,6316011
chr11,6353450,6353464
chr11,6353620,6353634
chr11,6363250,6363264
chr11,6379433,6379447
chr11,6419144,6419161
chr11,6439166,6439180
chr11,6443588,6443608
chr11,6505832,6505846
chr11,6531232,6531246
chr11,6603734,6603758
chr11,6604483,6604497
chr11,6610765,6610779
chr11,6619539,6619556
chr11,6683311,6683325
chr11,6683543,6683557
chr11,6703643,6703657
chr11,6706092,6706106
chr11,6755533,6755547
chr11,6757566,6757580
chr11,6812579,6812593
chr11,7020575,7020589
chr11,7098419,7098433
chr11,7353184,7353198
chr11,7549088,7549105
chr11,7571121,7571135
chr11,7571844,7571858
chr11,7574706,7574721
chr11,7591698,7591712
chr11,7591733,7591747
chr11,7597775,7597789
chr11,7617509,7617523
chr11,7622848,7622862
chr11,7657536,7657550
chr11,7665862,7665876
chr11,7665917,7665931
chr11,7694841,7694855
chr11,7892952,7892966
chr11,7987065,7987082
chr11,8006559,8006573
chr11,8019736,8019750
chr11,8033341,8033355
chr11,8081148,8081172
chr11,8092827,8092841
chr11,8099487,8099501
chr11,8192741,8192755
chr11,8219457,8219471
chr11,8225750,8225764
chr11,8247482,8247496
chr11,8263979,8263993
chr11,8268505,8268519
chr11,8328941,8328955
chr11,8338234,8338248
chr11,8343123,8343137
chr11,8354673,8354687
chr11,8384318,8384332
chr11,8566785,8566799
chr11,8682745,8682761
chr11,8720496,8720510
chr11,8734115,8734129
chr11,8813757,8813771
chr11,8959750,8959764
chr11,9004066,9004080
chr11,9015781,9015795
chr11,9265407,9265439
chr11,9314708,9314722
chr11,9385188,9385202
chr11,9506927,9506941
chr11,9526905,9526919
chr11,9531375,9531389
chr11,9535269,9535289
chr11,9545803,9545822
chr11,9613341,9613355
chr11,9614235,9614255
chr11,9740185,9740199
chr11,9748547,9748561
chr11,9748663,9748677
chr11,9748689,9748703
chr11,9758259,9758276
chr11,9862309,9862323
chr11,9931039,9931053
chr11,9973070,9973084
chr11,9983337,9983351
chr11,9983543,9983557
chr11,10208244,10208258
chr11,10293811,10293825
chr11,10306605,10306619
chr11,10307949,10307963
chr11,10318411,10318425
chr11,10318584,10318598
chr11,10323201,10323215
chr11,10366800,10366814
chr11,10366833,10366847
chr11,10406138,10406152
chr11,10406303,10406317
chr11,10407951,10407965
chr11,10413451,10413465
chr11,10489331,10489352
chr11,10541241,10541255
chr11,10654463,10654477
chr11,10735959,10735983
chr11,10770821,10770838
chr11,10792629,10792643
chr11,10809611,10809625
chr11,10878828,10878842
chr11,10884479,10884493
chr11,10906662,10906676
chr11,10933895,10933909
chr11,11010714,11010728
chr11,11028258,11028292
chr11,11037011,11037025
chr11,11570202,11570216
chr11,11787939,11787953
chr11,11799002,11799016
chr11,11811552,11811566
chr11,11841950,11841964
chr11,11849406,11849420
chr11,11967017,11967031
chr11,12009365,12009379
chr11,12044416,12044430
chr11,12047544,12047558
chr11,12080378,12080395
chr11,12091943,12091957
chr11,12100866,12100880
chr11,12119041,12119058
chr11,12138498,12138515
chr11,12228745,12228759
chr11,12242362,12242378
chr11,12251610,12251624
chr11,12267155,12267169
chr11,12282022,12282039
chr11,12288766,12288784
chr11,12331465,12331482
chr11,12433737,12433751
chr11,12685082,12685096
chr11,12692997,12693011
chr11,12745804,12745818
chr11,12798828,12798842
chr11,12810007,12810021
chr11,12888945,12888959
chr11,12964238,12964252
chr11,13016572,13016586
chr11,13054458,13054472
chr11,13073836,13073850
chr11,13210527,13210541
chr11,13216323,13216337
chr11,13239092,13239106
chr11,13335427,13335441
chr11,13344314,13344328
chr11,13440122,13440136
chr11,13466100,13466114
chr11,13487290,13487304
chr11,13560425,13560439
chr11,13560547,13560561
chr11,13772634,13772648
chr11,13776326,13776340
chr11,13874773,13874787
chr11,13923332,13923346
chr11,13965495,13965509
chr11,13971136,13971153
chr11,14148849,14148863
chr11,14249525,14249539
chr11,14259380,14259394
chr11,14300685,14300699
chr11,14300894,14300908
chr11,14520485,14520506
chr11,14908719,14908733
chr11,14970007,14970021
chr11,15075111,15075125
chr11,15101281,15101295
chr11,15159292,15159306
chr11,15208804,15208818
chr11,15258640,15258654
chr11,15327883,15327897
chr11,15507563,15507577
chr11,15629885,15629899
chr11,15650172,15650186
chr11,15650280,15650296
chr11,15771000,15771014
chr11,15775483,15775497
chr11,15819851,15819865
chr11,15827047,15827061
chr11,15852380,15852397
chr11,15865412,15865426
chr11,15901223,15901237
chr11,15903486,15903500
chr11,15989160,15989177
chr11,16606377,16606395
chr11,16613819,16613833
chr11,16737265,16737279
chr11,16778873,16778887
chr11,16780836,16780850
chr11,16785694,16785708
chr11,16791576,16791590
chr11,16791904,16791918
chr11,16820454,16820471
chr11,16822538,16822552
chr11,16912853,16912867
chr11,16936015,16936029
chr11,16946091,16946105
chr11,16976692,16976706
chr11,16989689,16989703
chr11,17010856,17010870
chr11,17014640,17014654
chr11,17036861,17036875
chr11,17063589,17063616
chr11,17077740,17077757
chr11,17230268,17230282
chr11,17276704,17276718
chr11,17353545,17353559
chr11,17354659,17354673
chr11,17384090,17384104
chr11,17386803,17386817
chr11,17390978,17390992
chr11,17431356,17431370
chr11,17471711,17471725
chr11,17479763,17479777
chr11,17504751,17504768
chr11,17528307,17528321
chr11,17530797,17530811
chr11,17530904,17530918
chr11,17599127,17599141
chr11,17731201,17731215
chr11,17760551,17760565
chr11,17979941,17979955
chr11,17991986,17992000
chr11,18012926,18012943
chr11,18013046,18013060
chr11,18013105,18013119
chr11,18014070,18014084
chr11,18105992,18106006
chr11,18106135,18106161
chr11,18115677,18115691
chr11,18243937,18243961
chr11,18412254,18412271
chr11,18455670,18455684
chr11,18455801,18455815
chr11,18540411,18540425
chr11,18595440,18595454
chr11,18651363,18651377
chr11,18668697,18668711
chr11,18700371,18700385
chr11,18705695,18705712
chr11,18708006,18708020
chr11,18722230,18722244
chr11,18732142,18732156
chr11,18764450,18764464
chr11,18775860,18775874
chr11,18802823,18802839
chr11,18853288,18853302
chr11,19071327,19071341
chr11,19071384,19071398
chr11,19072562,19072576
chr11,19072659,19072673
chr11,19077171,19077187
chr11,19218929,19218946
chr11,19259921,19259935
chr11,19438044,19438058
chr11,19443149,19443163
chr11,19447436,19447450
chr11,19553922,19553936
chr11,19557856,19557870
chr11,19564185,19564205
chr11,19668723,19668737
chr11,19714132,19714146
chr11,19723606,19723620
chr11,19742884,19742901
chr11,19778990,19779004
chr11,19779110,19779124
chr11,19779223,19779237
chr11,19800365,19800379
chr11,19903707,19903721
chr11,19905442,19905456
chr11,19938432,19938449
chr11,19951662,19951676
chr11,19954101,19954115
chr11,20015887,20015901
chr11,20126130,20126144
chr11,20128428,20128442
chr11,20132599,20132613
chr11,20158675,20158689
chr11,20351519,20351533
chr11,20354022,20354036
chr11,20355420,20355437
chr11,20610292,20610309
chr11,20648163,20648177
chr11,21512032,21512049
chr11,22130872,22130886
chr11,22192411,22192425
chr11,22666806,22666820
chr11,22712064,22712081
chr11,22787759,22787773
chr11,22876028,22876042
chr11,22876112,22876126
chr11,22921129,22921143
chr11,23021480,23021494
chr11,23113784,23113798
chr11,23540232,23540246
chr11,23540358,23540372
chr11,23797598,23797612
chr11,25982188,25982202
chr11,26277012,26277026
chr11,26284827,26284841
chr11,26285052,26285066
chr11,26332056,26332070
chr11,26332241,26332255
chr11,26649963,26649977
chr11,26882605,26882619
chr11,27158964,27158978
chr11,27184125,27184139
chr11,27204741,27204755
chr11,27213605,27213619
chr11,27296587,27296601
chr11,27348030,27348044
chr11,27363184,27363198
chr11,27472034,27472061
chr11,27486095,27486109
chr11,27499302,27499316
chr11,27506810,27506824
chr11,27699128,27699152
chr11,28110294,28110309
chr11,29159760,29159774
chr11,29159819,29159833
chr11,29343914,29343928
chr11,30196789,30196803
chr11,30586386,30586400
chr11,30914352,30914366
chr11,30960579,30960593
chr11,31107162,31107176
chr11,31369827,31369841
chr11,32006984,32006998
chr11,32052315,32052329
chr11,32052429,32052443
chr11,32173620,32173634
chr11,32176384,32176402
chr11,32232084,32232098
chr11,32313045,32313059
chr11,32331522,32331536
chr11,32333400,32333414
chr11,32386154,32386168
chr11,32793055,32793069
chr11,32809406,32809431
chr11,32829869,32829883
chr11,33065768,33065782
chr11,33166397,33166414
chr11,33329922,33329936
chr11,33362544,33362558
chr11,33542929,33542943
chr11,33543141,33543155
chr11,33682568,33682582
chr11,33688074,33688091
chr11,33699783,33699797
chr11,33700834,33700850
chr11,33707020,33707034
chr11,33715560,33715574
chr11,33736461,33736481
chr11,33808413,33808427
chr11,33829709,33829723
chr11,33858026,33858040
chr11,33971204,33971218
chr11,33997170,33997184
chr11,34030529,34030543
chr11,34107114,34107128
chr11,34151181,34151195
chr11,34161215,34161215
chr11,34173637,34173654
chr11,34174497,34174514
chr11,34174591,34174605
chr11,34197531,34197545
chr11,34215021,34215038
chr11,34262797,34262811
chr11,34359656,34359670
chr11,34438864,34438878
chr11,34438947,34438961
chr11,34439163,34439165
chr11,34468417,34468431
chr11,34496273,34496287
chr11,34513789,34513803
chr11,34584085,34584099
chr11,34586401,34586418
chr11,34588230,34588244
chr11,34599787,34599801
chr11,34602444,34602458
chr11,34646517,34646531
chr11,34656321,34656335
chr11,34685496,34685510
chr11,34788638,34788652
chr11,34790750,34790764
chr11,34840959,34840977
chr11,34891028,34891042
chr11,34899196,34899210
chr11,34998029,34998043
chr11,35010182,35010196
chr11,35077677,35077691
chr11,35138675,35138689
chr11,35142553,35142567
chr11,35167021,35167045
chr11,35275666,35275680
chr11,35291131,35291145
chr11,35305960,35305983
chr11,35373655,35373669
chr11,35392402,35392416
chr11,35404670,35404684
chr11,35485878,35485892
chr11,35616356,35616370
chr11,35821956,35821974
chr11,36035130,36035144
chr11,36258732,36258749
chr11,36258940,36258960
chr11,36266199,36266213
chr11,36292473,36292487
chr11,36300996,36301010
chr11,36377466,36377480
chr11,36449215,36449229
chr11,36455112,36455126
chr11,36469252,36469276
chr11,36478897,36478911
chr11,36492896,36492910
chr11,36541210,36541224
chr11,36557511,36557525
chr11,36564547,36564561
chr11,36622951,36622965
chr11,36702796,36702810
chr11,36744753,36744767
chr11,36747221,36747235
chr11,36747294,36747308
chr11,37003695,37003709
chr11,37905980,37905994
chr11,37946237,37946254
chr11,37946359,37946373
chr11,38089757,38089771
chr11,39536397,39536411
chr11,39536519,39536533
chr11,40152698,40152712
chr11,42066417,42066431
chr11,42524814,42524828
chr11,42770647,42770661
chr11,43278826,43278840
chr11,43283117,43283131
chr11,43311878,43311892
chr11,43312059,43312073
chr11,43351556,43351570
chr11,43577209,43577223
chr11,43880910,43880924
chr11,43890406,43890420
chr11,43937664,43937678
chr11,43944933,43944947
chr11,43989367,43989381
chr11,43989641,43989655
chr11,44037551,44037565
chr11,44066100,44066114
chr11,44066201,44066215
chr11,44094446,44094460
chr11,44110387,44110401
chr11,44286485,44286499
chr11,44317019,44317033
chr11,44320187,44320201
chr11,44538645,44538659
chr11,44567466,44567480
chr11,44596238,44596252
chr11,44611324,44611338
chr11,44617043,44617057
chr11,44621299,44621323
chr11,44632950,44632964
chr11,44634815,44634829
chr11,44728007,44728021
chr11,44865989,44866003
chr11,44894334,44894348
chr11,44911503,44911517
chr11,44927264,44927278
chr11,44929978,44929992
chr11,44936625,44936639
chr11,44949624,44949643
chr11,44951047,44951067
chr11,44955279,44955293
chr11,44964807,44964821
chr11,44972973,44972990
chr11,44976760,44976774
chr11,45103285,45103299
chr11,45105681,45105698
chr11,45108496,45108510
chr11,45110788,45110802
chr11,45145508,45145526
chr11,45145745,45145759
chr11,45183178,45183192
chr11,45233622,45233640
chr11,45252572,45252589
chr11,45259714,45259728
chr11,45286269,45286283
chr11,45286314,45286328
chr11,45293777,45293794
chr11,45332579,45332593
chr11,45340197,45340214
chr11,45355671,45355685
chr11,45371380,45371394
chr11,45655426,45655440
chr11,45771397,45771411
chr11,45772113,45772127
chr11,45843297,45843311
chr11,45846467,45846481
chr11,45872891,45872905
chr11,45885548,45885562
chr11,45885573,45885587
chr11,45885589,45885603
chr11,45900104,45900118
chr11,45901897,45901911
chr11,45901918,45901932
chr11,45930412,45930426
chr11,45965064,45965078
chr11,45983197,45983211
chr11,46006614,46006628
chr11,46127291,46127309
chr11,46237328,46237342
chr11,46239313,46239327
chr11,46243469,46243483
chr11,46247752,46247766
chr11,46252139,46252153
chr11,46272809,46272823
chr11,46272914,46272928
chr11,46272954,46272968
chr11,46276400,46276414
chr11,46278612,46278626
chr11,46308719,46308733
chr11,46315306,46315320
chr11,46343884,46343898
chr11,46352013,46352027
chr11,46352297,46352321
chr11,46352416,46352430
chr11,46367765,46367788
chr11,46369623,46369640
chr11,46372760,46372774
chr11,46373087,46373101
chr11,46380064,46380078
chr11,46381597,46381611
chr11,46387953,46387967
chr11,46389562,46389576
chr11,46529400,46529414
chr11,46529472,46529492
chr11,46538011,46538025
chr11,46542175,46542192
chr11,46617927,46617941
chr11,46700712,46700726
chr11,46718407,46718421
chr11,46889790,46889804
chr11,46898819,46898830
chr11,46918553,46918578
chr11,46918629,46918653
chr11,46920039,46920053
chr11,46936909,46936929
chr11,47149280,47149294
chr11,47153270,47153284
chr11,47161212,47161226
chr11,47161731,47161745
chr11,47186278,47186292
chr11,47186467,47186481
chr11,47186487,47186501
chr11,47216363,47216377
chr11,47234118,47234132
chr11,47248824,47248838
chr11,47259306,47259320
chr11,47328583,47328597
chr11,47330742,47330756
chr11,47332074,47332088
chr11,47355351,47355365
chr11,47355414,47355428
chr11,47374081,47374098
chr11,47376677,47376691
chr11,47376928,47376942
chr11,47400263,47400291
chr11,47400307,47400321
chr11,47408593,47408609
chr11,47410006,47410020
chr11,47412332,47412352
chr11,47413955,47413972
chr11,47417923,47417937
chr11,47422966,47422980
chr11,47441551,47441565
chr11,47454384,47454398
chr11,47565545,47565559
chr11,47594147,47594161
chr11,47715437,47715451
chr11,47853539,47853553
chr11,47920572,47920586
chr11,47934617,47934631
chr11,47943956,47943970
chr11,48059739,48059753
chr11,48090460,48090474
chr11,48109514,48109528
chr11,48110116,48110130
chr11,48173022,48173036
chr11,48307960,48307974
chr11,49283512,49283526
chr11,49526437,49526454
chr11,49995761,49995775
chr11,56624735,56624749
chr11,56841397,56841411
chr11,57116639,57116653
chr11,57116773,57116787
chr11,57116981,57116998
chr11,57249215,57249229
chr11,57249902,57249916
chr11,57293003,57293017
chr11,57302191,57302205
chr11,57311664,57311678
chr11,57312594,57312614
chr11,57313453,57313467
chr11,57324955,57324969
chr11,57326823,57326837
chr11,57345815,57345829
chr11,57349993,57350020
chr11,57457487,57457514
chr11,57480492,57480506
chr11,57483207,57483221
chr11,57491870,57491884
chr11,57493605,57493619
chr11,57499680,57499691
chr11,57514151,57514165
chr11,57527323,57527347
chr11,57543791,57543808
chr11,57567675,57567694
chr11,57567699,57567713
chr11,57568341,57568355
chr11,57598054,57598068
chr11,57598175,57598189
chr11,57644974,57644988
chr11,57667074,57667088
chr11,57669826,57669840
chr11,57751848,57751862
chr11,57763779,57763793
chr11,57777252,57777266
chr11,57791289,57791303
chr11,57791447,57791461
chr11,57800856,57800870
chr11,57999625,57999644
chr11,58058429,58058443
chr11,58178641,58178655
chr11,58286452,58286466
chr11,58513935,58513949
chr11,58524758,58524772
chr11,58550344,58550358
chr11,58568075,58568089
chr11,58568110,58568124
chr11,58654173,58654187
chr11,58658855,58658869
chr11,58675724,58675748
chr11,58770984,58770998
chr11,58788603,58788617
chr11,58900970,58900987
chr11,58920184,58920198
chr11,58922186,58922200
chr11,58924274,58924288
chr11,58927556,58927570
chr11,58958696,58958710
chr11,59011861,59011881
chr11,59058588,59058612
chr11,59097317,59097331
chr11,59136081,59136108
chr11,59142643,59142657
chr11,59158643,59158660
chr11,59171592,59171606
chr11,59186453,59186467
chr11,59201610,59201630
chr11,59206809,59206823
chr11,59208111,59208125
chr11,59208271,59208288
chr11,59263430,59263444
chr11,59267540,59267554
chr11,59284709,59284723
chr11,59537382,59537396
chr11,59550342,59550356
chr11,59680730,59680746
chr11,59754128,59754142
chr11,59755318,59755332
chr11,59776547,59776561
chr11,59802746,59802760
chr11,59823165,59823179
chr11,60193768,60193782
chr11,60334220,60334234
chr11,60363646,60363660
chr11,60363837,60363851
chr11,60486055,60486069
chr11,60486122,60486136
chr11,60618890,60618912
chr11,60658104,60658118
chr11,60699311,60699325
chr11,60701408,60701422
chr11,60756796,60756810
chr11,60767629,60767643
chr11,60775527,60775541
chr11,60810642,60810656
chr11,60831193,60831213
chr11,60842042,60842056
chr11,60843051,60843065
chr11,60887732,60887746
chr11,60899527,60899541
chr11,60924615,60924629
chr11,60925957,60925971
chr11,60926108,60926122
chr11,60970492,60970509
chr11,61004550,61004564
chr11,61161669,61161683
chr11,61161685,61161706
chr11,61173512,61173526
chr11,61173694,61173708
chr11,61187721,61187735
chr11,61254604,61254618
chr11,61273273,61273287
chr11,61273306,61273320
chr11,61295342,61295359
chr11,61333179,61333211
chr11,61336380,61336397
chr11,61385736,61385760
chr11,61435669,61435683
chr11,61446351,61446365
chr11,61477834,61477848
chr11,61482699,61482716
chr11,61488688,61488714
chr11,61509393,61509407
chr11,61514027,61514041
chr11,61514866,61514880
chr11,61517099,61517113
chr11,61532332,61532347
chr11,61536847,61536865
chr11,61544493,61544511
chr11,61555461,61555488
chr11,61555623,61555637
chr11,61567340,61567354
chr11,61579717,61579731
chr11,61588894,61588911
chr11,61603918,61603932
chr11,61606693,61606707
chr11,61626953,61626967
chr11,61628315,61628329
chr11,61638593,61638607
chr11,61671742,61671769
chr11,61680286,61680300
chr11,61680365,61680386
chr11,61693921,61693935
chr11,61730345,61730374
chr11,61733596,61733626
chr11,61742594,61742608
chr11,61747852,61747866
chr11,61752533,61752547
chr11,61752682,61752696
chr11,61769674,61769688
chr11,61769776,61769790
chr11,61776654,61776671
chr11,61777510,61777524
chr11,61777530,61777544
chr11,61797364,61797378
chr11,61817008,61817022
chr11,61828953,61828967
chr11,61832818,61832832
chr11,61871294,61871311
chr11,61871485,61871499
chr11,61899295,61899309
chr11,61917607,61917621
chr11,61947812,61947840
chr11,61955205,61955219
chr11,61971992,61972006
chr11,61981205,61981219
chr11,62005478,62005492
chr11,62054701,62054715
chr11,62061549,62061563
chr11,62082210,62082234
chr11,62108180,62108194
chr11,62132603,62132617
chr11,62171368,62171382
chr11,62311327,62311341
chr11,62325085,62325099
chr11,62325103,62325117
chr11,62378671,62378685
chr11,62380922,62380936
chr11,62393526,62393540
chr11,62394990,62395004
chr11,62400967,62400981
chr11,62424887,62424905
chr11,62444895,62444909
chr11,62497292,62497306
chr11,62504775,62504789
chr11,62512255,62512269
chr11,62538146,62538160
chr11,62538213,62538227
chr11,62538515,62538529
chr11,62542930,62542948
chr11,62546881,62546895
chr11,62551987,62552001
chr11,62555029,62555043
chr11,62560719,62560736
chr11,62575328,62575342
chr11,62577220,62577234
chr11,62593718,62593732
chr11,62598579,62598593
chr11,62621841,62621855
chr11,62622048,62622062
chr11,62622190,62622204
chr11,62627876,62627890
chr11,62665257,62665271
chr11,62709708,62709722
chr11,62750803,62750817
chr11,62754143,62754157
chr11,62761375,62761389
chr11,62761512,62761526
chr11,62786680,62786694
chr11,62792059,62792073
chr11,62852160,62852174
chr11,62862815,62862832
chr11,62881384,62881398
chr11,62885163,62885177
chr11,62906137,62906151
chr11,62910608,62910622
chr11,62921303,62921330
chr11,62933458,62933472
chr11,62933529,62933543
chr11,62975305,62975319
chr11,63020810,63020827
chr11,63024248,63024262
chr11,63035848,63035862
chr11,63277535,63277549
chr11,63435845,63435859
chr11,63478987,63479001
chr11,63508221,63508235
chr11,63539103,63539117
chr11,63574631,63574645
chr11,63593282,63593296
chr11,63606680,63606694
chr11,63614470,63614484
chr11,63636036,63636050
chr11,63738938,63738952
chr11,63768348,63768375
chr11,63830057,63830085
chr11,63837399,63837413
chr11,63841540,63841554
chr11,63845685,63845699
chr11,63846633,63846647
chr11,63901838,63901852
chr11,63917264,63917291
chr11,63917299,63917313
chr11,63919429,63919443
chr11,63934651,63934665
chr11,63946005,63946019
chr11,63961857,63961871
chr11,63961955,63961969
chr11,63975930,63975944
chr11,63976594,63976608
chr11,63988778,63988792
chr11,63990716,63990730
chr11,63994752,63994766
chr11,63998900,63998914
chr11,64000579,64000593
chr11,64007660,64007674
chr11,64009461,64009475
chr11,64009640,64009654
chr11,64146251,64146265
chr11,64148815,64148833
chr11,64153142,64153156
chr11,64153238,64153252
chr11,64164825,64164839
chr11,64186613,64186627
chr11,64204702,64204716
chr11,64210823,64210844
chr11,64220278,64220292
chr11,64220338,64220352
chr11,64226960,64226974
chr11,64234492,64234506
chr11,64246851,64246865
chr11,64247560,64247592
chr11,64261554,64261568
chr11,64267414,64267428
chr11,64267719,64267733
chr11,64268678,64268692
chr11,64270211,64270225
chr11,64286575,64286589
chr11,64300336,64300350
chr11,64301160,64301174
chr11,64304476,64304490
chr11,64313905,64313919
chr11,64323440,64323454
chr11,64326771,64326785
chr11,64332006,64332020
chr11,64343995,64344015
chr11,64351421,64351445
chr11,64355229,64355243
chr11,64356686,64356700
chr11,64358252,64358266
chr11,64359145,64359159
chr11,64448984,64448998
chr11,64449713,64449727
chr11,64489982,64490006
chr11,64553647,64553661
chr11,64571814,64571828
chr11,64620731,64620745
chr11,64653267,64653281
chr11,64688564,64688578
chr11,64743020,64743034
chr11,64743732,64743746
chr11,64760770,64760784
chr11,64767879,64767893
chr11,64804435,64804449
chr11,64804568,64804582
chr11,64809896,64809910
chr11,64835465,64835490
chr11,64843613,64843627
chr11,64847282,64847296
chr11,64851045,64851059
chr11,64852368,64852382
chr11,64865574,64865588
chr11,64878844,64878858
chr11,64888055,64888069
chr11,64894432,64894446
chr11,64902343,64902357
chr11,64917326,64917350
chr11,64996962,64996976
chr11,64997016,64997030
chr11,65013662,65013680
chr11,65014333,65014347
chr11,65014423,65014437
chr11,65028738,65028752
chr11,65052730,65052744
chr11,65078338,65078352
chr11,65110474,65110488
chr11,65111781,65111795
chr11,65111822,65111836
chr11,65112668,65112700
chr11,65112902,65112916
chr11,65118932,65118946
chr11,65128305,65128319
chr11,65130212,65130229
chr11,65133399,65133413
chr11,65134524,65134538
chr11,65148842,65148856
chr11,65149565,65149579
chr11,65170188,65170205
chr11,65181754,65181768
chr11,65250514,65250528
chr11,65254150,65254170
chr11,65275182,65275196
chr11,65279874,65279888
chr11,65310550,65310564
chr11,65311491,65311505
chr11,65315741,65315758
chr11,65320024,65320038
chr11,65320112,65320126
chr11,65330092,65330109
chr11,65352043,65352057
chr11,65352147,65352165
chr11,65352167,65352181
chr11,65358236,65358244
chr11,65380993,65381013
chr11,65386573,65386597
chr11,65404422,65404436
chr11,65404498,65404512
chr11,65416524,65416538
chr11,65422449,65422463
chr11,65433147,65433161
chr11,65436226,65436240
chr11,65442323,65442337
chr11,65442514,65442528
chr11,65455217,65455231
chr11,65469034,65469048
chr11,65475050,65475064
chr11,65478961,65478975
chr11,65479898,65479912
chr11,65492059,65492073
chr11,65492830,65492844
chr11,65534777,65534791
chr11,65552249,65552263
chr11,65552405,65552419
chr11,65561680,65561694
chr11,65570190,65570204
chr11,65574259,65574276
chr11,65575978,65575992
chr11,65576004,65576018
chr11,65576026,65576040
chr11,65577621,65577635
chr11,65588873,65588901
chr11,65590599,65590613
chr11,65592403,65592421
chr11,65593965,65593979
chr11,65595842,65595856
chr11,65626141,65626158
chr11,65642203,65642220
chr11,65647336,65647350
chr11,65649303,65649317
chr11,65652636,65652650
chr11,65652687,65652701
chr11,65656508,65656522
chr11,65663134,65663148
chr11,65663907,65663921
chr11,65700668,65700682
chr11,65706409,65706423
